ex	transcript_id	E	stop_cod	gr_50bp	TE	transcript_id_te	source	pAread	atlas_exp	gene_name	db_xref.nmd	max_TPM.nmd	sample_count.nmd	db_xref.ate	sample_count.ate	max_TPM.ate	I1	I2
chr3_165827986_165828069_-	CHS.38873.6	chr3_165786311_165829517_-	165828009	FALSE	165797392	NA	atlas	0	0.0062	BCHE	GENCODE:ENST00000482958.1	0.9	8	NA	NA	NA	chr3_165786311_165827986_-	chr3_165828069_165829517_-
chr3_165827986_165828069_-	CHS.38873.6	chr3_165786311_165829517_-	165828009	FALSE	165804791	NA	atlas	0	0.0032	BCHE	GENCODE:ENST00000482958.1	0.9	8	NA	NA	NA	chr3_165786311_165827986_-	chr3_165828069_165829517_-
chr3_165827986_165828069_-	CHS.38873.6	chr3_165786311_165829517_-	165828009	FALSE	165825419	NA	atlas,pAread	200	0.6137	BCHE	GENCODE:ENST00000482958.1	0.9	8	NA	NA	NA	chr3_165786311_165827986_-	chr3_165828069_165829517_-
chr3_165827986_165828069_-	CHS.38873.6	chr3_165786311_165829517_-	165828009	FALSE	165825532	NA	atlas,pAread	14	0.1005	BCHE	GENCODE:ENST00000482958.1	0.9	8	NA	NA	NA	chr3_165786311_165827986_-	chr3_165828069_165829517_-
chr3_165827986_165828069_-	CHS.38873.6	chr3_165786311_165829517_-	165828009	FALSE	165825575	NA	atlas	0	0.0018	BCHE	GENCODE:ENST00000482958.1	0.9	8	NA	NA	NA	chr3_165786311_165827986_-	chr3_165828069_165829517_-
chr3_165827986_165828069_-	CHS.38873.6	chr3_165786311_165829517_-	165828009	FALSE	165826668	NA	pAread	20	0	BCHE	GENCODE:ENST00000482958.1	0.9	8	NA	NA	NA	chr3_165786311_165827986_-	chr3_165828069_165829517_-
chr3_169826736_169826856_+	CHS.38918.3	chr3_169822941_169828759_+	169826756	TRUE	169826866	NA	atlas,pAread	31	0.0112	LRRIQ4	NA	7	90	NA	NA	NA	chr3_169822941_169826736_+	chr3_169826856_169828759_+
chr3_171608301_171608366_-	CHS.38950.4	chr3_171605416_171612279_-	171608339	FALSE	171606645	NA	atlas	0	0.0055	PLD1	NA	4.0	112	NA	NA	NA	chr3_171605416_171608301_-	chr3_171608366_171612279_-
chr3_179242809_179243284_-	CHS.39044.4	chr3_179240064_179244495_-	179242904	TRUE	179240921	NA	pAread	105	0	KCNMB3	RefSeq:NR_028135.2,GENCODE:ENST00000392686.6	17	5231	NA	NA	NA	chr3_179240064_179242809_-	chr3_179243284_179244495_-
chr3_179242809_179243284_-	CHS.39044.4	chr3_179240064_179244495_-	179242904	TRUE	179242759	CHS.39044.6	pAread,TE	255	0	KCNMB3	RefSeq:NR_028135.2,GENCODE:ENST00000392686.6	17	5231	RefSeq:NM_014407.3,GENCODE:ENST00000314235.9	5424	11	chr3_179240064_179242809_-	chr3_179243284_179244495_-
chr3_179242809_179243284_-	CHS.39044.4	chr3_179240064_179244495_-	179242904	TRUE	179242768	NA	atlas	0	0.0316	KCNMB3	RefSeq:NR_028135.2,GENCODE:ENST00000392686.6	17	5231	NA	NA	NA	chr3_179240064_179242809_-	chr3_179243284_179244495_-
chr3_179242809_179243284_-	CHS.39044.4	chr3_179240064_179244495_-	179242904	TRUE	179242771	CHS.39044.8	TE	0	0	KCNMB3	RefSeq:NR_028135.2,GENCODE:ENST00000392686.6	17	5231	RefSeq:NM_171829.3,GENCODE:ENST00000485523.5	7572	10	chr3_179240064_179242809_-	chr3_179243284_179244495_-
chr3_182905794_182905919_+	CHS.39097.9	chr3_182902566_182913861_+	182905878	FALSE	182909520	NA	atlas	0	0.005	ATP11B	NA	1.3	2	NA	NA	NA	chr3_182902566_182905794_+	chr3_182905919_182913861_+
chr3_182905794_182905919_+	CHS.39097.9	chr3_182902566_182913861_+	182905878	FALSE	182910116	NA	pAread	96	0	ATP11B	NA	1.3	2	NA	NA	NA	chr3_182902566_182905794_+	chr3_182905919_182913861_+
chr1_184058161_184058240_+	CHS.3940.6	chr1_184054863_184072157_+	184058167	TRUE	184064514	NA	atlas	0	0.0056	TSEN15	RefSeq:NR_125335.2,GENCODE:ENST00000485209.6	12	1085	NA	NA	NA	chr1_184054863_184058161_+	chr1_184058240_184072157_+
chr1_184058161_184058240_+	CHS.3940.6	chr1_184054863_184072157_+	184058167	TRUE	184064697	NA	atlas	0	0.0119	TSEN15	RefSeq:NR_125335.2,GENCODE:ENST00000485209.6	12	1085	NA	NA	NA	chr1_184054863_184058161_+	chr1_184058240_184072157_+
chr3_197873349_197873561_+	CHS.39493.4	chr3_197871462_197875698_+	197873426	TRUE	197874056	NA	pAread	14	0	LRCH3	RefSeq:NR_158582.1	3.6	10	NA	NA	NA	chr3_197871462_197873349_+	chr3_197873561_197875698_+
chr3_197873349_197873561_+	CHS.39493.4	chr3_197871462_197875698_+	197873426	TRUE	197874568	NA	atlas	0	4e-04	LRCH3	RefSeq:NR_158582.1	3.6	10	NA	NA	NA	chr3_197871462_197873349_+	chr3_197873561_197875698_+
chr4_536356_536988_+	CHS.39605.21	chr4_533981_539153_+	536413	TRUE	537142	NA	atlas,pAread	167	0.0092	PIGG	RefSeq:NR_144326.2	NA	NA	NA	NA	NA	chr4_533981_536356_+	chr4_536988_539153_+
chr4_536356_536988_+	CHS.39605.21	chr4_533981_539153_+	536413	TRUE	539024	NA	atlas	0	0.0029	PIGG	RefSeq:NR_144326.2	NA	NA	NA	NA	NA	chr4_533981_536356_+	chr4_536988_539153_+
chr4_536356_536988_+	CHS.39605.21	chr4_533981_539153_+	536413	TRUE	539103	NA	atlas,pAread	12	0.0078	PIGG	RefSeq:NR_144326.2	NA	NA	NA	NA	NA	chr4_533981_536356_+	chr4_536988_539153_+
chr4_536356_536988_+	CHS.39605.21	chr4_533981_539153_+	536413	TRUE	539126	NA	atlas,pAread	30	0.0058	PIGG	RefSeq:NR_144326.2	NA	NA	NA	NA	NA	chr4_533981_536356_+	chr4_536988_539153_+
chr4_2719980_2720072_+	CHS.39701.19	chr4_2716104_2731775_+	2720034	FALSE	2726474	NA	pAread	20	0	FAM193A	RefSeq:NM_001256668.2,GENCODE:ENST00000505311.5	1.1	113	NA	NA	NA	chr4_2716104_2719980_+	chr4_2720072_2731775_+
chr4_2719980_2720072_+	CHS.39701.19	chr4_2716104_2731775_+	2720034	FALSE	2731228	NA	pAread	48	0	FAM193A	RefSeq:NM_001256668.2,GENCODE:ENST00000505311.5	1.1	113	NA	NA	NA	chr4_2716104_2719980_+	chr4_2720072_2731775_+
chr4_2719980_2720072_+	CHS.39701.19	chr4_2716104_2731775_+	2720034	FALSE	2731347	NA	pAread	16	0	FAM193A	RefSeq:NM_001256668.2,GENCODE:ENST00000505311.5	1.1	113	NA	NA	NA	chr4_2716104_2719980_+	chr4_2720072_2731775_+
chr1_186411811_186411893_+	CHS.3979.13	chr1_186406268_186417544_+	186411815	TRUE	186414157	NA	atlas	0	0.0018	ODR4	NA	11	2129	NA	NA	NA	chr1_186406268_186411811_+	chr1_186411893_186417544_+
chr1_186411811_186411893_+	CHS.3979.13	chr1_186406268_186417544_+	186411815	TRUE	186416701	NA	atlas	0	0.0032	ODR4	NA	11	2129	NA	NA	NA	chr1_186406268_186411811_+	chr1_186411893_186417544_+
chr1_186411811_186411893_+	CHS.3979.13	chr1_186406268_186417544_+	186411815	TRUE	186416882	NA	pAread	19	0	ODR4	NA	11	2129	NA	NA	NA	chr1_186406268_186411811_+	chr1_186411893_186417544_+
chr1_186411811_186411893_+	CHS.3979.31	chr1_186406268_186417544_+	186411815	TRUE	186414157	NA	atlas	0	0.0018	ODR4	NA	19	1096	NA	NA	NA	chr1_186406268_186411811_+	chr1_186411893_186417544_+
chr1_186411811_186411893_+	CHS.3979.31	chr1_186406268_186417544_+	186411815	TRUE	186416701	NA	atlas	0	0.0032	ODR4	NA	19	1096	NA	NA	NA	chr1_186406268_186411811_+	chr1_186411893_186417544_+
chr1_186411811_186411893_+	CHS.3979.31	chr1_186406268_186417544_+	186411815	TRUE	186416882	NA	pAread	19	0	ODR4	NA	19	1096	NA	NA	NA	chr1_186406268_186411811_+	chr1_186411893_186417544_+
chr4_8374068_8374512_-	CHS.39855.5	chr4_8373628_8374978_-	8374457	TRUE	8374437	NA	pAread	13	0	ACOX3	NA	5	27	NA	NA	NA	chr4_8373628_8374068_-	chr4_8374512_8374978_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13382675	NA	pAread	17	0	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13393099	NA	atlas	0	0.0381	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13401608	NA	atlas	0	0.0157	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13401707	NA	atlas	0	0.0034	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13401824	NA	atlas	0	0.0068	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13402085	NA	atlas	0	0.0126	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_13425110_13425227_-	CHS.39941.30	chr4_13381594_13460699_-	13425160	FALSE	13403277	NA	atlas	0	0.006	RAB28	NA	2.6	14	NA	NA	NA	chr4_13381594_13425110_-	chr4_13425227_13460699_-
chr4_15736053_15736131_+	CHS.39970.6	chr4_15722934_15737787_+	15736119	FALSE	15737759	CHS.39970.5	TE	0	0	BST1	RefSeq:XM_017008565.3	8	27	RefSeq:XM_011513879.3	203	8	chr4_15722934_15736053_+	chr4_15736131_15737787_+
chr4_22397991_22398138_-	CHS.40034.2	chr4_22392690_22401431_-	22398118	TRUE	22393025	NA	pAread	76	0	ADGRA3	NA	20	36	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.2	chr4_22392690_22401431_-	22398118	TRUE	22397174	NA	pAread	57	0	ADGRA3	NA	20	36	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.2	chr4_22392690_22401431_-	22398118	TRUE	22397861	NA	pAread	83	0	ADGRA3	NA	20	36	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.2	chr4_22392690_22401431_-	22398118	TRUE	22397876	NA	atlas	0	0.0301	ADGRA3	NA	20	36	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.7	chr4_22392690_22401431_-	22398118	TRUE	22393025	NA	pAread	76	0	ADGRA3	NA	21	1297	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.7	chr4_22392690_22401431_-	22398118	TRUE	22397174	NA	pAread	57	0	ADGRA3	NA	21	1297	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.7	chr4_22392690_22401431_-	22398118	TRUE	22397861	NA	pAread	83	0	ADGRA3	NA	21	1297	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_22397991_22398138_-	CHS.40034.7	chr4_22392690_22401431_-	22398118	TRUE	22397876	NA	atlas	0	0.0301	ADGRA3	NA	21	1297	NA	NA	NA	chr4_22392690_22397991_-	chr4_22398138_22401431_-
chr4_38694474_38694552_+	CHS.40214.6	chr4_38689879_38694746_+	38694480	TRUE	38694609	NA	atlas	0	0.0031	KLF3	NA	8	1161	NA	NA	NA	chr4_38689879_38694474_+	chr4_38694552_38694746_+
chr4_47877012_47877191_-	CHS.40336.5	chr4_47875293_47878525_-	47877069	TRUE	47875314	NA	atlas	0	4e-04	NFXL1	RefSeq:NR_103795.1,GENCODE:ENST00000464756.6	7	98	NA	NA	NA	chr4_47875293_47877012_-	chr4_47877191_47878525_-
chr4_47877012_47877191_-	CHS.40336.5	chr4_47875293_47878525_-	47877069	TRUE	47877009	NA	atlas	0	0.004	NFXL1	RefSeq:NR_103795.1,GENCODE:ENST00000464756.6	7	98	NA	NA	NA	chr4_47875293_47877012_-	chr4_47877191_47878525_-
chr4_53395943_53396061_+	CHS.40395.45	chr4_53391498_53399730_+	53396023	FALSE	53397571	NA	atlas	0	0.0011	FIP1L1	RefSeq:NR_164848.1	NA	NA	NA	NA	NA	chr4_53391498_53395943_+	chr4_53396061_53399730_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085031	NA	atlas	0	0.1076	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085085	NA	atlas	0	0.0098	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085207	NA	atlas	0	0.189	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085241	NA	atlas,pAread	919	1.253	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085324	NA	atlas,pAread	43	0.0045	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085421	NA	atlas	0	0.0104	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085529	NA	atlas,pAread	13	0.0031	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085589	NA	pAread	18	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085611	NA	atlas	0	9e-04	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085615	NA	atlas,pAread	217	0.2604	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085687	NA	atlas,pAread	451	0.033	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085720	NA	pAread	17	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085912	NA	atlas,pAread	75	0.0427	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193085951	CHS.4040.15	atlas,pAread,TE	6826	10.3872	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	RefSeq:NM_004600.5,GENCODE:ENST00000367446.7	5903	40	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086051	NA	pAread	15	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086167	NA	atlas	0	0.0075	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086271	NA	atlas	0	0.0063	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086293	NA	pAread	21	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086434	NA	atlas	0	0.0128	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086520	NA	atlas	0	0.0049	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086524	NA	pAread	61	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193086656	NA	atlas,pAread	8	0.0038	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193087241	NA	atlas,pAread	288	0.2315	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193087527	NA	atlas	0	0.0051	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193087675	NA	atlas	0	0.0013	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193087717	NA	atlas	0	0.0195	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193087871	NA	atlas	0	0.0063	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193087911	NA	atlas	0	0.0071	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193088183	NA	pAread	2032	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193088746	NA	pAread	25	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193088772	NA	atlas,pAread	45	0.0115	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193088807	NA	pAread	23	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193088969	NA	atlas	0	7e-04	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193089097	NA	atlas	0	0.0114	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193089265	NA	atlas	0	0.0027	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193089549	NA	atlas,pAread	19	0.0556	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193090367	NA	atlas	0	0.0034	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193090401	NA	atlas,pAread	19	0.0018	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193090549	NA	pAread	13	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193090646	NA	atlas	0	0.0106	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193090720	NA	atlas,pAread	12	0.0211	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193090950	NA	pAread	11	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091187	NA	pAread	13	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091203	NA	pAread	12	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091219	CHS.4040.1	TE	0	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	RefSeq:NM_001173524.2,GENCODE:ENST00000400968.7	8654	33	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091232	NA	pAread	53	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091267	NA	atlas	0	0.0188	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091360	NA	atlas,pAread	44	0.021	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091567	NA	pAread	11	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091579	NA	pAread	26	0	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr1_193084989_193085040_+	CHS.4040.17	chr1_193084657_193091651_+	193085002	FALSE	193091599	NA	atlas,pAread	792	0.9243	RO60	RefSeq:NM_001173525.1,GENCODE:ENST00000367443.5	1.3	115	NA	NA	NA	chr1_193084657_193084989_+	chr1_193085040_193091651_+
chr4_69110577_69110635_+	CHS.40550.8	chr4_69108322_69112457_+	69110619	FALSE	69111736	NA	atlas	0	0.013	UGT2B7	NA	12	117	NA	NA	NA	chr4_69108322_69110577_+	chr4_69110635_69112457_+
